"Crowdsourced data on dried cannabis prices, use, and consumption",,,,,,,,
"The application was launched January 25, 2018. Data are being collected continuously and will be made available as new information comes in.",,,,,,,,
SubDate,Price,Quantity,Quality,City,Province,Reason,Usage,Consumption
30/01/2018,6,1,Low,Greater Vancouver A,BC,Medicate illegally,Weekly,2
30/01/2018,10,3.5,Medium,Greater Vancouver A,BC,Medicate illegally,Weekly,2
30/01/2018,5,1,Medium,Greater Vancouver A,BC,Medicate illegally,Weekly,2
30/01/2018,2.285714286,3.5,High,Greater Vancouver A,BC,Medicate illegally,Weekly,2
30/01/2018,4.285714286,28,High,Greater Vancouver A,BC,Medicate illegally,Weekly,2
30/01/2018,5.142857143,3.5,Medium,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,5,1,Medium,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,15,1,Medium,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,7.285714286,14,Medium,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,10.71428571,14,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,5.714285714,3.5,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,6.428571429,28,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,7.142857143,28,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,2.857142857,28,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,5.714285714,7,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,7.142857143,7,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,4.464285714,28,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,7.142857143,3.5,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,9,1,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,7.142857143,14,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,5.714285714,28,High,Greater Vancouver A,BC,Recreate illegally,Weekly,2
30/01/2018,7.714285714,3.5,Medium,Greater Vancouver A,BC,Medicate legally,Monthly,2
30/01/2018,10,1,High,Greater Vancouver A,BC,Medicate legally,Monthly,3
30/01/2018,10,1,High,Greater Vancouver A,BC,Medicate legally,Monthly,3
30/01/2018,10,1,High,Greater Vancouver A,BC,Medicate legally,Monthly,3
30/01/2018,10,1,High,Greater Vancouver A,BC,Medicate legally,Monthly,3
30/01/2018,5,1,High,Greater Vancouver A,BC,Medicate illegally,Monthly,3
30/01/2018,13,1,High,Greater Vancouver A,BC,Medicate illegally,Monthly,3
30/01/2018,5,1,Medium,Greater Vancouver A,BC,Recreate illegally,Monthly,3
30/01/2018,8,1,Medium,Greater Vancouver A,BC,Recreate illegally,Monthly,3
30/01/2018,8.571428571,7,High,Greater Vancouver A,BC,Recreate illegally,Monthly,3
30/01/2018,2.321428571,28,High,Greater Vancouver A,BC,Recreate illegally,Monthly,3
30/01/2018,8.571428571,7,High,Greater Vancouver A,BC,Recreate illegally,Monthly,3
30/01/2018,8.571428571,3.5,High,Greater Vancouver A,BC,Recreate illegally,Monthly,3
30/01/2018,7.142857143,7,High,Greater Vancouver A,BC,Medicate illegally,Yearly,5
30/01/2018,7,1,Medium,Greater Vancouver A,BC,Recreate illegally,Yearly,5
30/01/2018,4.285714286,3.5,Medium,Greater Vancouver A,BC,Recreate illegally,Yearly,5
30/01/2018,6.25,0.64,High,Greater Vancouver A,BC,Recreate illegally,Yearly,5
30/01/2018,14,1,Medium,Vancouver,BC,Medicate legally,,0
30/01/2018,10,3.5,High,Vancouver,BC,Medicate legally,,0
30/01/2018,10,1,High,Vancouver,BC,Medicate legally,,0
30/01/2018,10,7,High,Vancouver,BC,Medicate legally,,0
30/01/2018,3.571428571,14,Medium,Vancouver,BC,Medicate illegally,,0
30/01/2018,10,1,High,Vancouver,BC,Medicate illegally,,0
30/01/2018,14.28571429,3.5,Medium,Vancouver,BC,Recreate illegally,,0
30/01/2018,10,1,Medium,Vancouver,BC,Recreate illegally,,0
30/01/2018,6.571428571,3.5,Medium,Vancouver,BC,Recreate illegally,,0
30/01/2018,5.357142857,28,High,Vancouver,BC,Recreate illegally,,0
30/01/2018,10,2,High,Vancouver,BC,Recreate illegally,,0
30/01/2018,4.5,2,High,Vancouver,BC,Recreate illegally,,0
30/01/2018,20,1,High,Vancouver,BC,Recreate illegally,,0
30/01/2018,14,1,High,Vancouver,BC,Recreate illegally,,0
30/01/2018,5.714285714,3.5,High,Vancouver,BC,Recreate illegally,,0
30/01/2018,2.857142857,14,Low,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,5,1,Low,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,10,1,Medium,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,11.42857143,3.5,Medium,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,5.714285714,28,Medium,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,3.571428571,14,Medium,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,10,7,Medium,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,8.571428571,3.5,High,Vancouver,BC,Medicate legally,Daily,0.01
30/01/2018,8,1,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,7,10,High,Vancouver,BC,Medicate legally,Daily,20
30/01/2018,8.75,4,High,Vancouver,BC,Medicate legally,Daily,10
30/01/2018,4.285714286,28,High,Vancouver,BC,Medicate legally,Daily,34
30/01/2018,5.714285714,3.5,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,3.928571429,28,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,8.571428571,3.5,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,12,1,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,8.571428571,28,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,4,1,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,3.928571429,14,High,Vancouver,BC,Medicate legally,Daily,56
30/01/2018,7.142857143,28,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,4.285714286,28,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,5,14,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,14,1,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,10,3.5,High,Vancouver,BC,Medicate legally,Daily,4.5
30/01/2018,5.714285714,14,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,6.428571429,3.5,High,Vancouver,BC,Medicate legally,Daily,1
30/01/2018,4.285714286,14,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,12,1,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,6.428571429,28,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,2.857142857,14,Medium,Vancouver,BC,Medicate illegally,Daily,0
30/01/2018,6.75,14,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,4.285714286,7,Medium,Vancouver,BC,Medicate illegally,Daily,50
30/01/2018,10,1,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,4.285714286,14,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,5.714285714,3.5,Medium,Vancouver,BC,Medicate illegally,Daily,56
30/01/2018,10.85714286,3.5,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,7.428571429,3.5,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,4.285714286,28,Medium,Vancouver,BC,Medicate illegally,Daily,56
30/01/2018,5.714285714,3.5,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,10,1,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,6,1,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,5.357142857,28,Medium,Vancouver,BC,Medicate illegally,Daily,112
30/01/2018,10.5,4,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,10,3.5,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,3.571428571,28,Medium,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,5.357142857,28,High,Vancouver,BC,Medicate illegally,Daily,0
30/01/2018,10,1,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,9,3.5,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,6.071428571,28,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,7.142857143,28,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,5.357142857,28,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,3.571428571,14,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,14.5,1000,High,Vancouver,BC,Medicate illegally,Daily,150
30/01/2018,3.535714286,28,High,Vancouver,BC,Medicate illegally,Daily,600
30/01/2018,4.385964912,114,High,Vancouver,BC,Medicate illegally,Daily,228
30/01/2018,8,1,High,Vancouver,BC,Medicate illegally,Daily,56
30/01/2018,4.285714286,28,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,12,1,High,Vancouver,BC,Medicate illegally,Daily,0
30/01/2018,12,1,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,8,1,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,7.142857143,28,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,7.142857143,14,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,7.142857143,28,High,Vancouver,BC,Medicate illegally,Daily,24
30/01/2018,5.714285714,3.5,High,Vancouver,BC,Medicate illegally,Daily,50
30/01/2018,12,1,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,8,1,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,7,1,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,14,1,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,5.357142857,28,High,Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,14.28571429,28,Low,Vancouver,BC,Recreate illegally,Daily,112
30/01/2018,5.714285714,28,Medium,Vancouver,BC,Recreate illegally,Daily,56
30/01/2018,5.714285714,3.5,Medium,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,3.5,Medium,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,10,2.5,Medium,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,7,Medium,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5,1,Medium,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,10,1,Medium,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,10,1,Medium,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,3.5,Medium,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,9.008571429,3.5,Medium,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,3.535714286,28,Medium,Vancouver,BC,Recreate illegally,Daily,0
30/01/2018,10,1,Medium,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,7,1,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,4.464285714,28,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5,28,High,Vancouver,BC,Recreate illegally,Daily,0
30/01/2018,4.285714286,28,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,6.428571429,28,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5,1,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,10,7,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,8.571428571,3.5,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,8.571428571,3.5,High,Vancouver,BC,Recreate illegally,Daily,2
30/01/2018,6.785714286,14,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,10,10,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,10,1,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,14,1,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,7,High,Vancouver,BC,Recreate illegally,Daily,2.5
30/01/2018,11,1,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,2.285714286,3.5,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,8.5,1,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,8.928571429,7,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,12,2,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,6.428571429,28,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,28,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,7,High,Vancouver,BC,Recreate illegally,Daily,10
30/01/2018,3.571428571,14,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,7,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5,28,High,Vancouver,BC,Recreate illegally,Daily,114
30/01/2018,8.571428571,3.5,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,4.285714286,28,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,7,High,Vancouver,BC,Recreate illegally,Daily,21
30/01/2018,7.142857143,14,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,4.285714286,28,High,Vancouver,BC,Recreate illegally,Daily,56
30/01/2018,8.571428571,3.5,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,8,1,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,7,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,10,2,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,10,4,High,Vancouver,BC,Recreate illegally,Daily,10
30/01/2018,8.571428571,3.5,High,Vancouver,BC,Recreate illegally,Daily,2
30/01/2018,5.714285714,14,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,12,3.5,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,13,1,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,10,4,High,Vancouver,BC,Recreate illegally,Daily,2
30/01/2018,10,14,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,6.428571429,7,High,Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,8.571428571,3.5,High,Vancouver,BC,Recreate illegally,Daily,2
30/01/2018,5.142857143,3.5,Low,Vancouver,BC,Medicate legally,Weekly,2
30/01/2018,8,3.5,High,Vancouver,BC,Medicate legally,Weekly,2
30/01/2018,10,1,High,Vancouver,BC,Medicate legally,Weekly,2
30/01/2018,8.571428571,7,High,Vancouver,BC,Medicate legally,Weekly,2
30/01/2018,12,1,High,Vancouver,BC,Medicate legally,Weekly,2
30/01/2018,8.571428571,7,High,Vancouver,BC,Medicate legally,Weekly,2
30/01/2018,7.142857143,3.5,Medium,Vancouver,BC,Medicate illegally,Weekly,2
30/01/2018,10,1,Medium,Vancouver,BC,Medicate illegally,Weekly,2
30/01/2018,4.285714286,3.5,Medium,Vancouver,BC,Medicate illegally,Weekly,2
30/01/2018,5.714285714,3.5,Medium,Vancouver,BC,Medicate illegally,Weekly,2
30/01/2018,8.5,1,High,Vancouver,BC,Medicate illegally,Weekly,2
30/01/2018,15,1,High,Vancouver,BC,Medicate illegally,Weekly,2
30/01/2018,8,1,High,Vancouver,BC,Medicate illegally,Weekly,2
30/01/2018,3.571428571,28,High,Vancouver,BC,Medicate illegally,Weekly,2
30/01/2018,7,1,,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,8.571428571,3.5,Medium,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,7.142857143,3.5,Medium,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,7,7,Medium,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,10,1,Medium,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,13,1,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,3.428571429,14,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,10,1,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,7.142857143,3.5,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,2.857142857,14,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,5.714285714,3.5,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,8.5,20,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,5.714285714,3.5,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,10,3.5,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,10,4,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,7.142857143,3.5,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,7.857142857,14,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,7.428571429,3.5,High,Vancouver,BC,Recreate illegally,Weekly,10
30/01/2018,8,1,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,2,1,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,10,1,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,10,1,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,8,2.5,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,10.5,1,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,7.857142857,14,High,Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,12,1,High,Vancouver,BC,Medicate legally,Monthly,3
30/01/2018,11.42857143,3.5,High,Vancouver,BC,Medicate legally,Monthly,3
30/01/2018,10,1,High,Vancouver,BC,Medicate illegally,Monthly,0.33
30/01/2018,5.357142857,28,High,Vancouver,BC,Medicate illegally,Monthly,3
30/01/2018,6.428571429,28,High,Vancouver,BC,Medicate illegally,Monthly,3
30/01/2018,10,1,Medium,Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,10,1,Medium,Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,7.142857143,3.5,Medium,Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,5.714285714,7,Medium,Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,5,1,Medium,Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,10.5,1,Medium,Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,7.142857143,28,High,Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,11,1,High,Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,15,1,High,Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,10.85714286,3.5,High,Vancouver,BC,Recreate illegally,Monthly,2
30/01/2018,8,1,Medium,Vancouver,BC,Medicate illegally,Yearly,5
30/01/2018,11.42857143,3.5,High,Vancouver,BC,Medicate illegally,Yearly,5
30/01/2018,8,1,High,Vancouver,BC,Medicate illegally,Yearly,5
30/01/2018,5,1,Medium,Vancouver,BC,Recreate illegally,Yearly,5
30/01/2018,7,3,Medium,Vancouver,BC,Recreate illegally,Yearly,5
30/01/2018,10,1,Medium,Vancouver,BC,Recreate illegally,Yearly,5
30/01/2018,10,2,High,Vancouver,BC,Recreate illegally,Yearly,5
30/01/2018,9,1,High,Vancouver,BC,Recreate illegally,Yearly,5
30/01/2018,10,1,High,Vancouver,BC,Recreate illegally,Yearly,5
30/01/2018,8.571428571,14,Medium,Burnaby,BC,Medicate illegally,Daily,1
30/01/2018,5,28,Medium,Burnaby,BC,Medicate illegally,Daily,1
30/01/2018,6.428571429,28,High,Burnaby,BC,Medicate illegally,Daily,1
30/01/2018,6.428571429,14,High,Burnaby,BC,Recreate illegally,Daily,1
30/01/2018,4,1,High,Burnaby,BC,Medicate legally,Weekly,2
30/01/2018,6.428571429,28,High,Burnaby,BC,Medicate illegally,Weekly,2
30/01/2018,6,1,High,Burnaby,BC,Medicate illegally,Monthly,3
30/01/2018,10,1,High,Burnaby,BC,Recreate illegally,Yearly,5
30/01/2018,2.142857143,28,Low,New Westminster,BC,Recreate illegally,,0
30/01/2018,4.285714286,28,Medium,New Westminster,BC,Medicate illegally,Daily,6
30/01/2018,5.714285714,28,High,New Westminster,BC,Medicate illegally,Daily,0
30/01/2018,4.910714286,112,High,New Westminster,BC,Recreate illegally,Daily,1
30/01/2018,5,14,High,New Westminster,BC,Recreate illegally,Daily,1
30/01/2018,5,28,High,Coquitlam,BC,Medicate illegally,Daily,1
30/01/2018,5.714285714,3.5,High,Coquitlam,BC,Medicate illegally,Daily,1
30/01/2018,8.9,1,Medium,Coquitlam,BC,Recreate illegally,Daily,1
30/01/2018,5.357142857,28,High,Coquitlam,BC,Recreate illegally,Daily,1
30/01/2018,6.428571429,7,High,Coquitlam,BC,Recreate illegally,Daily,1
30/01/2018,5.357142857,28,High,Coquitlam,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,3.5,High,Coquitlam,BC,Medicate illegally,Monthly,3
30/01/2018,4.642857143,28,High,Port Coquitlam,BC,Recreate illegally,,0
30/01/2018,3.571428571,28,Low,Port Coquitlam,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,7,High,Port Coquitlam,BC,Recreate illegally,Weekly,2
30/01/2018,7.142857143,14,High,Port Coquitlam,BC,Recreate illegally,Weekly,2
30/01/2018,10,1,Medium,Port Coquitlam,BC,Recreate illegally,Yearly,5
30/01/2018,5.714285714,7,Medium,North Vancouver,BC,Recreate illegally,,0
30/01/2018,5,1,High,North Vancouver,BC,Recreate illegally,,0
30/01/2018,8.571428571,3.5,High,North Vancouver,BC,Recreate illegally,,0
30/01/2018,7.142857143,28,High,North Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,9.642857143,14,High,North Vancouver,BC,Medicate illegally,Daily,1
30/01/2018,10,3.5,Medium,North Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,11.42857143,3.5,Medium,North Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,6.428571429,14,Medium,North Vancouver,BC,Recreate illegally,Daily,42
30/01/2018,5.714285714,14,Medium,North Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,10.28571429,3.5,High,North Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,28,High,North Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,6.428571429,28,High,North Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,28,High,North Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,8.571428571,3.5,High,North Vancouver,BC,Medicate illegally,Weekly,2
30/01/2018,11.42857143,7,High,North Vancouver,BC,Medicate illegally,Weekly,2
30/01/2018,8.571428571,3.5,Medium,North Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,10,1,High,North Vancouver,BC,Recreate illegally,Weekly,2
30/01/2018,12,1,Medium,North Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,8.571428571,7,Medium,North Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,10,1,High,North Vancouver,BC,Recreate illegally,Monthly,3
30/01/2018,7.5,2,Medium,North Vancouver,BC,Recreate illegally,Yearly,5
30/01/2018,10,1,Medium,North Vancouver,BC,Recreate illegally,Yearly,5
30/01/2018,10,1,Medium,North Vancouver,BC,Recreate illegally,Yearly,5
30/01/2018,6.428571429,28,High,North Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,7,High,North Vancouver,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,3.5,Medium,West Vancouver,BC,Recreate illegally,,0
30/01/2018,6.25,28,High,West Vancouver,BC,Recreate illegally,,0
